term_id,term_text,term_lemma,length_tokens,freq_total,freq_docs,idf,tf_idf,created_at,updated_at
19,r Uall_siblings Sall_siblings,r uall_sibling sall_sibling,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
20,children account total times,child account total time,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
21,general formula R,general formula r,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
22,usage ratio ancestors,usage ratio ancestor,3,2,1,4.761200115693562,9.522400231387124,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
23,formula rl,formula rl,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
24,jobs,job,1,633,60,1.3434734320801964,850.4186825067643,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
25,usage ratio hand k,usage ratio hand k,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
26,Rparent,rparent,1,2,1,4.761200115693562,9.522400231387124,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
27,usage,usage,1,21,9,3.151762203259462,66.1870062684487,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
28,contrary ancestors account,contrary ancestor account,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
29,shares fair share factor account bonus malus,share fair share factor account bonu malu,7,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
30,fair share factor parent,fair share factor parent,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
31,Rparent diverges,rparent diverge,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
32,times shares child,time share child,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
33,times shares,time share,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
34,fair share factor parent helpful result k,fair share factor parent helpful result k,7,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
35,case,case,1,18,13,2.8152899666382494,50.67521939948849,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
36,Plot k function Rparent,plot k function rparent,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
37,slurm.conf parameters,slurm.conf parameter,2,6,6,3.5084371471981943,21.050622883189167,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
38,PriorityFlags,priorityflag,1,4,3,4.0680529351336165,16.272211740534466,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
39,PriorityType,prioritytype,1,5,4,3.8449093838194073,19.224546919097037,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
40,priority multifactor,priority multifactor,2,3,3,4.0680529351336165,12.20415880540085,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
41,document,document,1,12,11,2.9694406464655074,35.63328775758609,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
42,Slurm administrator information,slurm administrator information,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
43,high throughput computing execution short jobs,high throughput computing execution short job,6,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
44,optimal performance high throughput computing,optimal performance high throughput computing,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
45,tuning document,tuning document,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
46,good start,good start,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
47,knowledge Slurm,knowledge slurm,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
48,prerequisite material,prerequisite material,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
49,Performance Results,performance result,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
50,Slurm,slurm,1,355,63,1.2954642128938358,459.8897955773117,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
51,Actual performance,actual performance,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
52,hardware configuration,hardware configuration,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
53,System configuration,system configuration,2,4,4,3.8449093838194073,15.37963753527763,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
54,system configuration parameters,system configuration parameter,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
55,modification,modification,1,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
56,Changes,change,1,12,8,3.257122718917288,39.08547262700746,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
57,rc.d rc.local,rc.d rc.local,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
58,sysctl.conf script,sysctl.conf script,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
59,files,file,1,45,24,2.235471471385307,100.59621621233883,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
60,echo,echo,1,9,5,3.662587827025453,32.96329044322908,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
61,proc sys fs file max,proc sys fs file max,5,2,2,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
62,proc sys fs file max maximum number,proc sys fs file max maximum number,7,2,2,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
63,open files,open file,2,3,3,4.0680529351336165,12.20415880540085,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
64,limit,limit,1,57,11,2.9694406464655074,169.25811684853392,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
65,default,default,1,137,32,1.9578397347870276,268.22404366582276,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
66,memory machines,memory machine,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
67,server suffers overload,server suffer overload,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
68,number,number,1,27,17,2.563975538357343,69.22733953564826,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
69,proc sys net ipv4 tcp_syncookies,proc sys net ipv4 tcp_syncookie,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
70,syncookies hosts,syncookie host,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
71,syn backlog queue specific socket,syn backlog queue specific socket,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
72,functionality,functionality,1,15,13,2.8152899666382494,42.22934949957374,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
73,proc sys net ipv4 tcp_synack_retries times,proc sys net ipv4 tcp_synack_retrie time,6,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
74,SYN ACK reply SYN request,syn ack reply syn request,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
75,words,word,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
76,system times,system time,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
77,passive TCP connection,passive tcp connection,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
78,host,host,1,19,7,3.3749057545736716,64.12320933689976,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
79,variable,variable,1,7,5,3.662587827025453,25.638114789178168,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
80,retransmission,retransmission,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
81,timeout passive TCP connections,timeout passive tcp connection,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
82,proc sys net core somaxconn Limit socket,proc sys net core somaxconn limit socket,7,2,2,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
83,backlog,backlog,1,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
84,userspace SOMAXCONN Defaults,userspace somaxconn default,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
85,bursts request,burst request,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
86,burst,burst,1,4,3,4.0680529351336165,16.272211740534466,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
87,requests,request,1,45,19,2.458615022699517,110.63767602147826,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
88,somaxconn,somaxconn,1,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
89,proc sys net ipv4 ip_local_port_range,proc sys net ipv4 ip_local_port_range,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
90,ephemeral ports available Slurm communications,ephemeral port available slurm communication,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
91,high volume communications,high volume communication,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
92,ifconfig command,ifconfig command,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
93,site large cluster,site large cluster,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
94,Munge configuration,munge configuration,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
95,throughput,throughput,1,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
96,Munge daemon threads high throughput support,munge daemon thread high throughput support,6,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
97,munged --num threads,munged --num thread,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
98,User,user,1,203,54,1.4470141110210368,293.7438645372705,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
99,ulimit values effect slurmctld daemon,ulimit value effect slurmctld daemon,5,2,2,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
100,Slurm Configuration,slurm configuration,2,6,4,3.8449093838194073,23.069456302916443,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
101,Slurm configuration parameters,slurm configuration parameter,3,5,4,3.8449093838194073,19.224546919097037,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
102,high throughput computing,high throughput computing,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
103,environments configuration options,environment configuration option,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
104,higher throughput,high throughput,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
105,accounting records,accounting record,2,9,6,3.5084371471981943,31.57593432478375,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
106,plugin,plugin,1,138,34,1.8989992347640943,262.06189439744503,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
107,minimal improvement performance SlurmDBD,minimal improvement performance slurmdbd,4,2,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
108,speedup,speedup,1,2,1,4.761200115693562,9.522400231387124,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
109,CommitDelay option slurmdbd.conf,commitdelay option slurmdbd.conf,3,2,1,4.761200115693562,9.522400231387124,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
110,JobAcctGatherType,jobacctgathertype,1,5,5,3.662587827025453,18.312939135127266,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
111,collection job accounting information,collection job accounting information,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
112,job throughput Disable collection,job throughput disable collection,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
113,recording job completion information,recording job completion information,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
114,JobSubmitPlugins Use lua job submit plugin,jobsubmitplugin use lua job submit plugin,6,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
115,script,script,1,39,19,2.458615022699517,95.88598588528116,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
116,internal locks single copy script,internal lock single copy script,5,2,2,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
117,time,time,1,65,27,2.122142786078304,137.93928109508977,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
118,concurrency slurmctld,concurrency slurmctld,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
119,high throughput environment,high throughput environment,3,3,2,4.355735007585398,13.067205022756195,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
120,jobs slurmctld daemon records point time,job slurmctld daemon record point time,6,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
121,running,running,1,4,4,3.8449093838194073,15.37963753527763,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
122,MessageTimeout,messagetimeout,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
123,response messages default,response message default,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
124,slurmctld daemon,slurmctld daemon,2,15,6,3.5084371471981943,52.626557207972915,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
125,responsiveness load dependent,responsiveness load dependent,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
126,MinJobAge,minjobage,1,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
127,record,record,1,10,7,3.3749057545736716,33.74905754573672,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
128,slurmctld memory visible squeue command,slurmctld memory visible squeue command,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
129,record jobs,record job,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
130,accounting records logs,accounting record log,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
131,accounting records older jobs,accounting record old job,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
132,job throughput rate,job throughput rate,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
133,jobs memory slurmctld daemon,job memory slurmctld daemon,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
134,faster options,fast option,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
135,jobs FIFO basis,job fifo basi,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
136,PrologSlurmctld EpilogSlurmctld,prologslurmctld epilogslurmctld,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
137,separate slurmctld thread,separate slurmctld thread,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
138,job start task job array,job start task job array,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
139,Current architecture,current architecture,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
140,acquisition job write lock thread costly operation,acquisition job write lock thread costly operation,7,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
141,scheduler throughput,scheduler throughput,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
142,option batch_sched_delay,option batch_sched_delay,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
143,scheduling batch jobs,scheduling batch job,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
144,effects,effect,1,5,4,3.8449093838194073,19.224546919097037,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
145,overhead,overhead,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
146,rate jobs,rate job,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
147,option defer,option defer,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
148,job submit time,job submit time,3,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
149,time scheduling multiple jobs,time scheduling multiple job,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
150,option,option,1,100,35,1.8708283577973979,187.08283577973978,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
151,system responsiveness large numbers jobs,system responsiveness large number job,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
152,initiation time individual jobs,initiation time individual job,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
153,defer_batch option similar defer option,defer_batch option similar defer option,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
154,difference defer_batch,difference defer_batch,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
155,interactive jobs,interactive job,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
156,sbatch,sbatch,1,30,16,2.6211339521972916,78.63401856591875,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
157,multiple jobs,multiple job,2,6,5,3.662587827025453,21.975526962152717,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
158,sched_min_interval configuration parameter,sched_min_interval configuration parameter,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
159,scheduling logic runs,scheduling logic run,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
160,job termination state change,job termination state change,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
161,triggering,triggering,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
162,scheduling logic,scheduling logic,2,4,3,4.0680529351336165,16.272211740534466,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
163,sched_interval,sched_interval,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
164,time window scheduling logic,time window scheduling logic,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
165,times sched_min_interval,time sched_min_interval,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
166,delay,delay,1,3,3,4.0680529351336165,12.20415880540085,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
167,default_queue_depth configuration parameter,default_queue_depth configuration parameter,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
168,scheduler iteration default,scheduler iteration default,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
169,jobs fine cases,job fine case,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
170,backfill plugin,backfill plugin,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
171,high overhead large numbers job,high overhead large number job,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
172,bf_max_job_test modest size,bf_max_job_test modest size,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
173,backfill scheduling,backfill scheduling,2,7,2,4.355735007585398,30.490145053097788,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
174,bf_max_job_user bf_resolution bf_window,bf_max_job_user bf_resolution bf_window,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
175,man page details,man page detail,3,5,4,3.8449093838194073,19.224546919097037,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
176,set scheduling parameters,set scheduling parameter,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
177,jobs second sustained basis cluster,job second sustained basi cluster,5,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
178,environment different set parameters,environment different set parameter,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
179,good starting point,good starting point,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
180,bf_continue,bf_continue,1,3,2,4.355735007585398,13.067205022756195,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
181,conmgr_threads option,conmgr_thread option,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
182,size thread pool,size thread pool,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
183,communications,communication,1,7,6,3.5084371471981943,24.55906003038736,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
184,Threads,thread,1,6,5,3.662587827025453,21.975526962152717,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
185,incoming RPCs,incoming rpc,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
186,replies,reply,1,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
187,trade slurmctld,trade slurmctld,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
188,memory additional thread,memory additional thread,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
189,thread counts,thread count,2,3,2,4.355735007585398,13.067205022756195,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
190,kernel scheduler contention threads available hardware CPUs,kernel scheduler contention thread available hardware cpu,7,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
191,potential thread starvation,potential thread starvation,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
192,incoming RPC requests slurmctld,incoming rpc request slurmctld,4,1,1,0.0,0.0,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
193,global slurmctld locks,global slurmctld lock,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
194,lock,lock,1,5,4,3.8449093838194073,19.224546919097037,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
195,contention scheduler threads,contention scheduler thread,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
196,Lock contention,lock contention,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
197,job scheduler,job scheduler,2,2,2,4.355735007585398,8.711470015170796,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
198,neglible delays,neglible delay,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
199,Sites,site,1,31,12,2.889397938791971,89.5713361025511,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
200,RPC throughput,rpc throughput,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
201,conmgr_threads defaults sites,conmgr_thread default site,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
202,scheduler threads,scheduler thread,2,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
203,changes sdiag job,change sdiag job,3,1,1,4.761200115693562,4.761200115693562,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
204,statistics,statistic,1,3,3,4.0680529351336165,12.20415880540085,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
205,parameter,parameter,1,26,21,2.363304842895192,61.445925915275,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
206,conmgr_threads,conmgr_thread,1,2,1,4.761200115693562,9.522400231387124,2026-01-15T09:05:57Z,2026-01-15T09:05:57Z
