term_id,doc_id,sent_idx,token_start,token_end,cleaned_version
4013,doc_1041,3003,35,35,1
4014,doc_1041,3003,37,39,1
4636,doc_1041,3003,44,46,1
773,doc_1041,3003,48,50,1
1331,doc_1041,3003,52,52,1
175,doc_1041,3003,66,67,1
1813,doc_1041,3003,70,70,1
74,doc_1041,3003,72,72,1
239,doc_1041,3003,74,74,1
1814,doc_1041,3003,76,76,1
375,doc_1041,3003,78,78,1
455,doc_1041,3003,83,84,1
1816,doc_1041,3003,87,89,1
4218,doc_1041,3004,8,10,1
2370,doc_1041,3004,12,12,1
4637,doc_1041,3004,14,16,1
4638,doc_1041,3005,0,2,1
4639,doc_1041,3005,11,11,1
4640,doc_1041,3005,13,15,1
4641,doc_1041,3006,0,1,1
4642,doc_1041,3007,9,10,1
4643,doc_1041,3007,12,13,1
2716,doc_1041,3008,0,1,1
47,doc_1041,3008,3,4,1
3119,doc_1041,3009,0,0,1
4500,doc_1041,3009,2,2,1
2669,doc_1041,3009,4,4,1
1318,doc_1041,3009,6,6,1
472,doc_1041,3009,7,7,1
90,doc_1041,3011,2,2,1
47,doc_1041,3011,4,5,1
202,doc_1041,3011,7,7,1
17,doc_1041,3012,6,6,1
774,doc_1041,3012,8,9,1
2598,doc_1041,3012,15,15,1
3095,doc_1041,3013,1,3,1
4644,doc_1041,3013,5,6,1
2208,doc_1041,3014,1,2,1
351,doc_1041,3015,0,1,1
135,doc_1041,3015,11,11,1
4645,doc_1041,3015,13,16,1
1318,doc_1041,3016,2,2,1
107,doc_1041,3016,3,3,1
1463,doc_1041,3016,4,4,1
472,doc_1041,3017,0,0,1
891,doc_1041,3017,1,1,1
849,doc_1041,3017,2,2,1
175,doc_1041,3017,3,3,1
889,doc_1041,3017,5,5,1
17,doc_1041,3017,8,8,1
985,doc_1041,3017,14,15,1
3995,doc_1041,3017,17,18,1
2686,doc_1041,3017,23,24,1
3119,doc_1041,3018,0,0,1
4646,doc_1041,3018,2,4,1
2669,doc_1041,3018,6,6,1
1318,doc_1041,3018,8,8,1
100,doc_1041,3018,9,9,1
90,doc_1041,3020,4,4,1
17,doc_1041,3020,25,25,1
3119,doc_1041,3022,0,0,1
1226,doc_1041,3022,2,2,1
2669,doc_1041,3022,4,4,1
4647,doc_1041,3022,6,7,1
90,doc_1041,3022,9,9,1
1318,doc_1041,3022,11,12,1
69,doc_1041,3022,14,15,1
230,doc_1041,3023,0,1,1
226,doc_1041,3023,3,3,1
40,doc_1041,3024,0,0,1
4569,doc_1041,3024,3,5,1
1007,doc_1041,3024,22,23,1
3119,doc_1041,3025,0,0,1
1226,doc_1041,3025,2,2,1
2669,doc_1041,3025,4,4,1
1318,doc_1041,3025,6,6,1
854,doc_1041,3025,7,7,1
4188,doc_1041,3025,8,10,1
1318,doc_1041,3026,3,3,1
854,doc_1041,3026,4,4,1
4188,doc_1041,3026,5,7,1
90,doc_1041,3028,2,2,1
4648,doc_1041,3028,4,7,1
1014,doc_1041,3028,9,11,1
1318,doc_1041,3029,1,1,1
1015,doc_1041,3029,3,3,1
1016,doc_1041,3029,5,7,1
1017,doc_1041,3029,9,9,1
25,doc_1041,3030,2,3,1
69,doc_1041,3030,7,7,1
1018,doc_1041,3031,1,3,1
69,doc_1041,3031,5,5,1
4649,doc_1041,3032,1,2,1
462,doc_1041,3032,5,5,1
1020,doc_1041,3032,8,9,1
1018,doc_1041,3033,1,3,1
1021,doc_1041,3033,5,7,1
69,doc_1041,3033,9,9,1
1098,doc_1041,3034,2,2,1
1318,doc_1041,3034,4,4,1
462,doc_1041,3034,6,6,1
4650,doc_1041,3034,8,10,1
4651,doc_1041,3034,12,13,1
907,doc_1041,3034,15,15,1
4652,doc_1041,3035,0,1,1
1023,doc_1041,3035,4,4,1
1024,doc_1041,3035,7,7,1
4653,doc_1041,3035,9,11,1
1026,doc_1041,3035,13,15,1
74,doc_1041,3036,1,1,1
4653,doc_1041,3036,5,6,1
1027,doc_1041,3036,8,9,1
1028,doc_1041,3037,1,3,1
1029,doc_1041,3037,5,5,1
462,doc_1041,3037,7,7,1
1030,doc_1041,3037,19,21,1
1031,doc_1041,3037,23,23,1
88,doc_1041,3037,25,25,1
1032,doc_1041,3038,26,28,1
1033,doc_1041,3038,31,33,1
74,doc_1041,3039,0,0,1
889,doc_1041,3040,0,1,1
1034,doc_1041,3040,3,3,1
1029,doc_1041,3041,0,1,1
1035,doc_1041,3041,6,7,1
1036,doc_1041,3041,14,17,1
1023,doc_1041,3041,30,30,1
1037,doc_1041,3041,32,34,1
1038,doc_1041,3042,0,2,1
1039,doc_1041,3043,1,3,1
753,doc_1041,3044,16,17,1
854,doc_1041,3044,18,18,1
4654,doc_1041,3044,19,19,1
1318,doc_1041,3044,21,21,1
854,doc_1041,3045,0,0,1
854,doc_1041,3046,2,2,1
40,doc_1041,3046,3,3,1
4655,doc_1041,3046,6,8,1
4656,doc_1041,3046,63,65,1
1047,doc_1041,3046,67,68,1
1318,doc_1041,3047,0,0,1
854,doc_1041,3047,1,1,1
40,doc_1041,3047,2,2,1
4657,doc_1041,3047,4,6,1
4658,doc_1041,3047,8,8,1
480,doc_1041,3047,10,10,1
69,doc_1041,3048,1,2,1
1318,doc_1041,3048,4,4,1
4659,doc_1041,3048,8,9,1
4412,doc_1041,3048,15,16,1
504,doc_1041,3049,0,0,1
462,doc_1041,3049,2,2,1
1318,doc_1041,3049,4,4,1
4660,doc_1041,3050,4,4,1
2273,doc_1041,3051,0,1,1
175,doc_1041,3052,0,0,1
17,doc_1041,3052,4,4,1
375,doc_1041,3054,0,0,1
2763,doc_1041,3054,2,3,1
17,doc_1041,3056,0,0,1
2803,doc_1041,3057,0,0,1
4661,doc_1041,3057,2,4,1
4662,doc_1041,3058,0,0,1
4663,doc_1041,3058,2,2,1
4099,doc_1041,3058,4,5,1
247,doc_1041,3059,0,0,1
4664,doc_1041,3059,2,4,1
4665,doc_1041,3060,0,0,1
3225,doc_1041,3060,2,2,1
4579,doc_1041,3061,0,2,1
4666,doc_1041,3062,0,0,1
524,doc_1041,3062,2,2,1
4667,doc_1041,3063,0,2,1
4668,doc_1041,3064,0,0,1
3373,doc_1041,3064,2,2,1
3456,doc_1041,3065,0,1,1
2818,doc_1041,3066,0,2,1
17,doc_1041,3066,4,4,1
2252,doc_1041,3067,4,4,1
4669,doc_1041,3068,0,0,1
4670,doc_1041,3069,0,1,1
4671,doc_1041,3070,0,0,1
4672,doc_1041,3071,0,2,1
27,doc_1041,3071,5,5,1
175,doc_1041,3071,7,7,1
4673,doc_1041,3071,9,11,1
4674,doc_1041,3071,13,15,1
4671,doc_1041,3071,17,18,1
4675,doc_1041,3071,22,23,1
4676,doc_1041,3071,25,26,1
4677,doc_1041,3071,28,29,1
4678,doc_1041,3071,32,34,1
4679,doc_1041,3072,0,0,1
4670,doc_1041,3073,0,1,1
4680,doc_1041,3074,0,0,1
47,doc_1041,3075,0,0,1
17,doc_1041,3075,4,4,1
47,doc_1041,3077,0,0,1
17,doc_1041,3077,4,4,1
4681,doc_1041,3078,0,0,1
47,doc_1041,3079,0,0,1
17,doc_1041,3079,4,4,1
4450,doc_1041,3080,0,0,1
4682,doc_1041,3081,0,2,1
4683,doc_1041,3081,4,4,1
888,doc_1041,3081,11,11,1
4684,doc_1041,3081,13,14,1
74,doc_1041,3081,17,17,1
4685,doc_1041,3081,20,22,1
4686,doc_1041,3081,26,28,1
17,doc_1041,3082,0,0,1
888,doc_1041,3082,2,2,1
4687,doc_1041,3083,2,2,1
4688,doc_1041,3084,0,2,1
839,doc_1041,3084,5,6,1
455,doc_1041,3084,9,9,1
4689,doc_1041,3084,11,11,1
4100,doc_1041,3085,0,1,1
455,doc_1041,3086,0,0,1
4690,doc_1041,3086,2,2,1
4691,doc_1041,3086,4,4,1
455,doc_1041,3087,4,4,1
4692,doc_1041,3088,2,2,1
455,doc_1041,3089,4,4,1
4693,doc_1041,3091,1,3,1
455,doc_1041,3091,5,5,1
1828,doc_1041,3092,0,0,1
4694,doc_1041,3092,2,4,1
4695,doc_1041,3093,0,0,1
4015,doc_1041,3094,0,2,1
4696,doc_1041,3095,0,0,1
4119,doc_1041,3096,0,2,1
17,doc_1041,3097,2,2,1
2768,doc_1041,3098,2,3,1
47,doc_1041,3099,0,0,1
1374,doc_1041,3100,0,2,1
17,doc_1041,3100,4,4,1
4697,doc_1041,3101,0,0,1
3336,doc_1041,3101,2,4,1
4698,doc_1041,3102,0,0,1
518,doc_1041,3102,2,2,1
774,doc_1041,3102,4,5,1
3095,doc_1041,3102,7,8,1
69,doc_1041,3102,10,10,1
4699,doc_1041,3102,13,14,1
47,doc_1041,3102,16,16,1
1318,doc_1041,3102,18,18,1
913,doc_1041,3103,0,0,1
854,doc_1041,3103,1,1,1
4700,doc_1041,3103,4,6,1
17,doc_1041,3103,13,13,1
47,doc_1041,3105,0,0,1
17,doc_1041,3105,2,2,1
4701,doc_1041,3105,4,5,1
4702,doc_1041,3105,7,7,1
4703,doc_1041,3105,9,11,1
2808,doc_1041,3105,13,14,1
2014,doc_1041,3105,17,18,1
4704,doc_1041,3106,0,0,1
2808,doc_1041,3107,0,1,1
17,doc_1041,3107,4,4,1
4705,doc_1041,3108,0,0,1
17,doc_1041,3108,7,7,1
17,doc_1041,3109,2,2,1
4706,doc_1041,3110,0,0,1
2808,doc_1041,3110,2,3,1
17,doc_1041,3110,6,6,1
601,doc_1041,3111,0,0,1
4707,doc_1041,3112,2,3,1
17,doc_1041,3112,5,5,1
4642,doc_1041,3112,7,8,1
4708,doc_1041,3113,0,0,1
4709,doc_1041,3113,2,5,1
2464,doc_1041,3113,7,8,1
4710,doc_1041,3114,0,0,1
4711,doc_1041,3114,8,8,1
601,doc_1041,3114,12,13,1
4712,doc_1041,3114,18,20,1
4713,doc_1041,3115,0,0,1
4714,doc_1041,3116,0,0,1
4715,doc_1041,3116,2,3,1
4716,doc_1041,3117,1,3,1
4717,doc_1041,3117,6,7,1
4718,doc_1041,3118,0,0,1
4719,doc_1041,3118,2,5,1
17,doc_1041,3118,9,9,1
4720,doc_1041,3119,0,0,1
17,doc_1041,3119,9,9,1
4721,doc_1041,3120,2,4,1
4722,doc_1041,3121,0,0,1
4723,doc_1041,3122,0,1,1
4724,doc_1041,3122,4,6,1
4725,doc_1041,3123,0,0,1
4726,doc_1041,3123,2,2,1
17,doc_1041,3126,0,0,1
239,doc_1041,3126,7,7,1
4727,doc_1041,3127,0,0,1
2464,doc_1041,3128,0,1,1
239,doc_1041,3128,5,5,1
4728,doc_1041,3129,0,0,1
2464,doc_1041,3130,0,1,1
239,doc_1041,3130,6,6,1
2464,doc_1041,3131,2,4,1
239,doc_1041,3131,9,9,1
4729,doc_1041,3132,0,0,1
4730,doc_1041,3132,10,10,1
3154,doc_1041,3132,12,12,1
4731,doc_1041,3132,14,14,1
1318,doc_1041,3132,16,16,1
38,doc_1041,3132,17,17,1
11,doc_1041,3132,19,19,1
17,doc_1041,3132,21,21,1
2911,doc_1041,3133,2,3,1
4732,doc_1041,3134,7,7,1
1318,doc_1041,3134,9,9,1
38,doc_1041,3134,10,10,1
11,doc_1041,3134,12,12,1
17,doc_1041,3134,14,14,1
4733,doc_1041,3135,0,1,1
2464,doc_1041,3135,4,5,1
2911,doc_1041,3135,9,10,1
3908,doc_1041,3135,12,13,1
601,doc_1041,3135,16,16,1
4734,doc_1041,3135,20,23,1
601,doc_1041,3136,1,1,1
2911,doc_1041,3136,7,8,1
4735,doc_1041,3137,0,0,1
1318,doc_1041,3137,2,2,1
38,doc_1041,3137,3,3,1
11,doc_1041,3137,5,5,1
17,doc_1041,3137,7,7,1
601,doc_1041,3137,14,14,1
847,doc_1041,3137,16,16,1
4736,doc_1041,3138,0,0,1
1318,doc_1041,3138,2,2,1
38,doc_1041,3138,3,3,1
11,doc_1041,3138,5,5,1
17,doc_1041,3138,7,7,1
601,doc_1041,3139,2,2,1
2911,doc_1041,3139,7,8,1
4733,doc_1041,3140,2,3,1
2464,doc_1041,3140,6,7,1
2911,doc_1041,3140,11,12,1
3908,doc_1041,3140,14,15,1
601,doc_1041,3140,18,18,1
4734,doc_1041,3140,22,24,1
2686,doc_1041,3141,0,1,1
17,doc_1041,3141,4,4,1
535,doc_1041,3142,0,0,1
4737,doc_1041,3143,0,1,1
4738,doc_1041,3144,2,4,1
4739,doc_1041,3144,6,7,1
4740,doc_1041,3145,0,0,1
4741,doc_1041,3145,2,2,1
4742,doc_1041,3146,0,2,1
2808,doc_1041,3147,0,1,1
17,doc_1041,3147,3,3,1
1031,doc_1041,3148,0,0,1
4743,doc_1041,3148,4,4,1
847,doc_1041,3148,6,6,1
480,doc_1041,3148,8,8,1
2829,doc_1041,3149,0,0,1
17,doc_1041,3149,2,2,1
4744,doc_1041,3150,0,0,1
4743,doc_1041,3150,4,4,1
847,doc_1041,3150,6,6,1
480,doc_1041,3150,8,8,1
4745,doc_1041,3151,0,1,1
17,doc_1041,3151,3,3,1
4746,doc_1041,3151,5,5,1
4743,doc_1041,3151,9,9,1
847,doc_1041,3151,11,11,1
480,doc_1041,3151,13,13,1
4747,doc_1041,3152,0,1,1
17,doc_1041,3152,3,3,1
4743,doc_1041,3153,4,4,1
847,doc_1041,3153,6,6,1
480,doc_1041,3153,8,8,1
847,doc_1041,3154,0,0,1
2829,doc_1041,3154,2,2,1
17,doc_1041,3154,4,4,1
2782,doc_1041,3154,6,6,1
4743,doc_1041,3154,10,10,1
480,doc_1041,3154,14,14,1
4748,doc_1041,3155,0,1,1
17,doc_1041,3155,3,3,1
4743,doc_1041,3156,4,4,1
847,doc_1041,3156,6,6,1
480,doc_1041,3156,8,8,1
4749,doc_1041,3157,0,1,1
2829,doc_1041,3157,3,3,1
17,doc_1041,3157,5,5,1
4750,doc_1041,3158,2,2,1
1701,doc_1041,3159,0,1,1
17,doc_1041,3159,3,3,1
1554,doc_1041,3160,0,0,1
4751,doc_1041,3161,2,3,1
4752,doc_1041,3162,0,0,1
4753,doc_1041,3163,0,0,1
4754,doc_1041,3164,0,1,1
17,doc_1041,3164,4,4,1
4755,doc_1041,3165,0,1,1
4756,doc_1041,3165,3,3,1
47,doc_1041,3166,0,0,1
427,doc_1041,3166,3,4,1
4757,doc_1041,3167,7,7,1
4758,doc_1041,3168,0,1,1
2398,doc_1041,3168,3,3,1
534,doc_1041,3168,6,7,1
88,doc_1041,3169,0,0,1
170,doc_1041,3169,2,2,1
4759,doc_1041,3169,4,4,1
610,doc_1041,3170,0,1,1
2398,doc_1041,3170,3,3,1
534,doc_1041,3170,6,7,1
4760,doc_1041,3171,0,0,1
4761,doc_1041,3171,2,2,1
4762,doc_1041,3172,0,1,1
4763,doc_1041,3172,3,4,1
4764,doc_1041,3173,0,0,1
4765,doc_1041,3173,2,2,1
88,doc_1041,3173,4,4,1
4763,doc_1041,3173,6,7,1
4766,doc_1041,3174,0,0,1
4767,doc_1041,3174,8,10,1
17,doc_1041,3174,12,12,1
4768,doc_1041,3175,0,1,1
4222,doc_1041,3175,3,3,1
2911,doc_1041,3181,1,3,1
17,doc_1041,3181,5,5,1
4769,doc_1041,3182,0,0,1
2911,doc_1041,3183,2,3,1
17,doc_1041,3183,5,6,1
2793,doc_1041,3184,0,0,1
4770,doc_1041,3184,2,5,1
1448,doc_1041,3185,2,2,1
1450,doc_1041,3186,0,2,1
17,doc_1041,3186,4,4,1
1449,doc_1041,3187,0,0,1
4771,doc_1041,3187,2,4,1
4772,doc_1041,3187,6,8,1
4773,doc_1041,3188,0,0,1
4774,doc_1041,3188,2,5,1
17,doc_1041,3188,7,7,1
349,doc_1041,3189,0,0,1
4775,doc_1041,3189,4,5,1
17,doc_1041,3189,7,7,1
4776,doc_1041,3190,2,4,1
1374,doc_1041,3190,6,7,1
349,doc_1041,3192,2,2,1
3377,doc_1041,3192,4,6,1
4777,doc_1041,3193,2,3,1
17,doc_1041,3193,6,6,1
1546,doc_1041,3194,0,0,1
4778,doc_1041,3194,2,2,1
4779,doc_1041,3194,4,4,1
135,doc_1041,3195,0,0,1
17,doc_1041,3195,3,3,1
4780,doc_1041,3196,0,0,1
1366,doc_1041,3198,0,1,1
135,doc_1041,3198,3,3,1
17,doc_1041,3198,6,6,1
1366,doc_1041,3200,0,1,1
135,doc_1041,3200,3,3,1
17,doc_1041,3200,6,6,1
4781,doc_1041,3201,2,3,1
17,doc_1041,3201,6,6,1
4782,doc_1041,3202,0,1,1
2370,doc_1041,3203,0,0,1
17,doc_1041,3203,2,2,1
2370,doc_1041,3204,0,0,1
2371,doc_1041,3204,2,2,1
4783,doc_1041,3204,23,24,1
536,doc_1041,3205,0,0,1
25,doc_1041,3205,4,5,1
4784,doc_1041,3205,7,8,1
17,doc_1041,3205,11,11,1
4785,doc_1041,3205,13,14,1
455,doc_1041,3205,16,16,1
2785,doc_1041,3205,18,18,1
4786,doc_1041,3205,25,27,1
4787,doc_1041,3206,0,2,1
4788,doc_1041,3206,5,7,1
4786,doc_1041,3206,9,11,1
17,doc_1041,3206,13,13,1
1685,doc_1041,3206,15,15,1
535,doc_1041,3206,18,18,1
3276,doc_1041,3206,21,21,1
2791,doc_1041,3207,7,7,1
25,doc_1041,3207,11,12,1
4789,doc_1041,3207,14,16,1
17,doc_1041,3207,18,18,1
4790,doc_1041,3207,22,23,1
3276,doc_1041,3207,27,27,1
4791,doc_1041,3208,0,0,1
25,doc_1041,3208,4,5,1
4792,doc_1041,3209,0,2,1
17,doc_1041,3209,4,4,1
1685,doc_1041,3209,6,6,1
535,doc_1041,3209,9,9,1
3276,doc_1041,3209,12,12,1
4793,doc_1041,3210,0,0,1
25,doc_1041,3210,4,5,1
601,doc_1041,3211,0,0,1
1685,doc_1041,3211,2,2,1
4794,doc_1041,3211,4,5,1
4795,doc_1041,3211,7,7,1
4796,doc_1041,3212,0,0,1
25,doc_1041,3212,4,5,1
4797,doc_1041,3213,1,3,1
17,doc_1041,3213,5,5,1
4798,doc_1041,3214,0,0,1
25,doc_1041,3214,4,5,1
17,doc_1041,3215,5,5,1
25,doc_1041,3216,3,4,1
4799,doc_1041,3216,7,8,1
4800,doc_1041,3216,12,13,1
1318,doc_1041,3216,16,16,1
854,doc_1041,3216,17,17,1
455,doc_1041,3216,18,18,1
4801,doc_1041,3219,0,1,1
4802,doc_1041,3219,4,6,1
4803,doc_1041,3220,10,11,1
1318,doc_1041,3221,2,2,1
854,doc_1041,3221,3,3,1
4804,doc_1041,3221,4,6,1
4805,doc_1041,3221,9,11,1
455,doc_1041,3221,14,14,1
15,doc_1041,3221,16,17,1
4806,doc_1041,3221,27,29,1
4807,doc_1041,3223,0,2,1
1023,doc_1041,3223,4,4,1
1098,doc_1041,3223,6,6,1
4808,doc_1041,3224,0,2,1
1023,doc_1041,3224,4,4,1
1098,doc_1041,3224,6,6,1
4809,doc_1041,3224,10,12,1
4810,doc_1041,3225,0,2,1
1023,doc_1041,3225,4,4,1
4811,doc_1041,3226,0,2,1
1023,doc_1041,3227,0,1,1
1037,doc_1041,3227,3,5,1
2716,doc_1041,3228,0,1,1
1813,doc_1041,3228,3,4,1
3119,doc_1041,3229,0,0,1
4500,doc_1041,3229,2,2,1
2669,doc_1041,3229,4,4,1
4812,doc_1041,3229,6,8,1
889,doc_1041,3229,10,10,1
17,doc_1041,3229,12,12,1
888,doc_1041,3229,14,14,1
4514,doc_1041,3229,18,19,1
3119,doc_1041,3230,0,0,1
2142,doc_1041,3230,2,2,1
2669,doc_1041,3230,4,4,1
4813,doc_1041,3230,6,7,1
75,doc_1041,3230,9,9,1
90,doc_1041,3230,13,13,1
888,doc_1041,3230,22,22,1
4814,doc_1041,3231,1,2,1
38,doc_1041,3231,3,3,1
4815,doc_1041,3231,4,5,1
3873,doc_1041,3231,7,7,1
888,doc_1041,3232,5,5,1
889,doc_1041,3233,1,1,1
47,doc_1041,3233,3,3,1
4816,doc_1041,3233,25,26,1
889,doc_1041,3234,1,1,1
47,doc_1041,3234,3,3,1
366,doc_1041,3235,0,0,1
4283,doc_1041,3235,7,8,1
4817,doc_1041,3235,17,19,1
4818,doc_1041,3236,0,2,1
4819,doc_1041,3237,0,1,1
225,doc_1041,3237,4,4,1
3063,doc_1041,3237,12,13,1
888,doc_1041,3237,15,15,1
4820,doc_1041,3237,32,34,1
1685,doc_1041,3237,37,37,1
4821,doc_1041,3237,47,48,1
888,doc_1041,3238,10,10,1
4822,doc_1041,3238,12,14,1
616,doc_1041,3240,0,1,1
680,doc_1041,3240,4,4,1
597,doc_1041,3241,0,0,1
888,doc_1041,3241,3,3,1
4823,doc_1041,3242,5,8,1
888,doc_1041,3243,1,1,1
47,doc_1041,3243,3,3,1
4824,doc_1041,3243,9,10,1
17,doc_1041,3243,12,12,1
4825,doc_1041,3244,0,1,1
4826,doc_1041,3244,3,5,1
888,doc_1041,3244,7,7,1
4827,doc_1041,3245,0,1,1
888,doc_1041,3245,3,3,1
601,doc_1041,3245,5,5,1
4828,doc_1041,3245,7,8,1
4829,doc_1041,3246,0,2,1
2739,doc_1041,3246,4,5,1
59,doc_1041,3246,10,10,1
2739,doc_1041,3247,0,1,1
4829,doc_1041,3247,3,5,1
1318,doc_1041,3248,2,2,1
4611,doc_1041,3248,3,3,1
4830,doc_1041,3248,5,7,1
4613,doc_1041,3248,9,10,1
47,doc_1041,3249,8,8,1
17,doc_1041,3249,10,10,1
4831,doc_1041,3250,0,1,1
889,doc_1041,3250,3,3,1
4832,doc_1041,3250,5,6,1
4515,doc_1041,3251,0,0,1
889,doc_1041,3251,2,2,1
4516,doc_1041,3251,4,6,1
3119,doc_1041,3252,0,0,1
2142,doc_1041,3252,2,2,1
2669,doc_1041,3252,4,4,1
4833,doc_1041,3252,6,7,1
90,doc_1041,3252,9,9,1
4834,doc_1041,3252,14,16,1
3172,doc_1041,3252,19,20,1
3373,doc_1041,3252,23,23,1
17,doc_1041,3252,25,26,1
4516,doc_1041,3253,0,2,1
4835,doc_1041,3253,4,5,1
4836,doc_1041,3254,0,2,1
4837,doc_1041,3254,4,6,1
4838,doc_1041,3254,8,9,1
601,doc_1041,3254,13,13,1
4023,doc_1041,3255,5,6,1
4517,doc_1041,3256,0,0,1
889,doc_1041,3256,2,2,1
17,doc_1041,3256,4,4,1
3119,doc_1041,3257,0,0,1
2142,doc_1041,3257,2,2,1
2669,doc_1041,3257,4,4,1
4839,doc_1041,3257,6,7,1
90,doc_1041,3257,9,9,1
4834,doc_1041,3257,14,16,1
3172,doc_1041,3257,19,20,1
3373,doc_1041,3257,23,23,1
17,doc_1041,3257,25,26,1
4516,doc_1041,3258,0,2,1
4835,doc_1041,3258,4,5,1
17,doc_1041,3259,2,2,1
88,doc_1041,3259,5,5,1
2142,doc_1041,3259,16,16,1
2670,doc_1041,3259,25,25,1
40,doc_1041,3259,26,26,1
17,doc_1041,3260,0,0,1
4840,doc_1041,3260,3,4,1
17,doc_1041,3263,0,0,1
1729,doc_1041,3263,8,8,1
4841,doc_1041,3265,3,4,1
17,doc_1041,3265,8,8,1
601,doc_1041,3266,6,6,1
4838,doc_1041,3266,8,9,1
4023,doc_1041,3267,5,6,1
4518,doc_1041,3268,0,0,1
889,doc_1041,3268,2,2,1
4519,doc_1041,3268,4,6,1
3119,doc_1041,3269,0,0,1
2142,doc_1041,3269,2,2,1
2669,doc_1041,3269,4,4,1
1318,doc_1041,3269,6,6,1
4518,doc_1041,3269,7,7,1
90,doc_1041,3269,9,9,1
17,doc_1041,3269,13,13,1
88,doc_1041,3269,16,16,1
2670,doc_1041,3269,36,36,1
40,doc_1041,3269,37,37,1
17,doc_1041,3270,0,0,1
4840,doc_1041,3270,3,4,1
17,doc_1041,3273,0,0,1
1729,doc_1041,3273,8,8,1
4841,doc_1041,3275,3,4,1
17,doc_1041,3275,8,8,1
4023,doc_1041,3276,5,6,1
4520,doc_1041,3277,0,0,1
2225,doc_1041,3277,8,8,1
3119,doc_1041,3278,0,0,1
4500,doc_1041,3278,2,2,1
2669,doc_1041,3278,4,4,1
4842,doc_1041,3278,6,7,1
90,doc_1041,3278,9,9,1
4843,doc_1041,3278,11,12,1
4521,doc_1041,3279,0,0,1
17,doc_1041,3279,11,11,1
3119,doc_1041,3280,0,0,1
4500,doc_1041,3280,2,2,1
2669,doc_1041,3280,4,4,1
4844,doc_1041,3280,6,7,1
90,doc_1041,3280,9,9,1
12,doc_1041,3280,19,19,1
4522,doc_1041,3281,0,0,1
889,doc_1041,3281,2,2,1
4523,doc_1041,3281,4,5,1
17,doc_1041,3281,7,7,1
3119,doc_1041,3282,0,0,1
4646,doc_1041,3282,2,4,1
2669,doc_1041,3282,6,6,1
1318,doc_1041,3282,8,8,1
4522,doc_1041,3282,9,9,1
90,doc_1041,3282,11,11,1
889,doc_1041,3282,13,13,1
888,doc_1041,3282,20,20,1
38,doc_1041,3283,6,6,1
4522,doc_1041,3283,7,7,1
4845,doc_1041,3284,0,1,1
4846,doc_1041,3284,3,4,1
337,doc_1041,3284,6,7,1
4847,doc_1041,3285,0,1,1
2900,doc_1041,3285,3,3,1
175,doc_1041,3285,6,6,1
17,doc_1041,3285,8,8,1
849,doc_1041,3285,9,9,1
40,doc_1041,3285,10,10,1
4848,doc_1041,3285,21,22,1
4849,doc_1041,3285,24,25,1
17,doc_1041,3286,5,5,1
175,doc_1041,3286,7,7,1
4850,doc_1041,3286,9,9,1
4540,doc_1041,3287,0,1,1
4851,doc_1041,3287,3,5,1
714,doc_1041,3287,7,7,1
17,doc_1041,3287,9,9,1
4847,doc_1041,3287,33,34,1
888,doc_1041,3287,40,40,1
4852,doc_1041,3287,42,44,1
4853,doc_1041,3288,0,1,1
4854,doc_1041,3288,3,5,1
4855,doc_1041,3288,9,10,1
4856,doc_1041,3289,0,2,1
1685,doc_1041,3289,4,4,1
4097,doc_1041,3289,6,8,1
888,doc_1041,3289,10,10,1
1578,doc_1041,3289,12,13,1
1318,doc_1041,3290,0,0,1
38,doc_1041,3290,1,1,1
4522,doc_1041,3290,2,2,1
4857,doc_1041,3290,5,6,1
4858,doc_1041,3290,8,9,1
4859,doc_1041,3290,14,14,1
4860,doc_1041,3290,17,19,1
929,doc_1041,3290,21,22,1
888,doc_1041,3290,24,24,1
17,doc_1041,3290,26,26,1
4861,doc_1041,3290,28,29,1
1729,doc_1041,3290,40,40,1
4177,doc_1041,3290,53,53,1
358,doc_1041,3290,56,57,1
773,doc_1041,3290,62,63,1
1463,doc_1041,3290,77,77,1
849,doc_1041,3290,79,79,1
4862,doc_1041,3290,80,81,1
4863,doc_1041,3290,83,84,1
4864,doc_1041,3290,86,87,1
4865,doc_1041,3291,0,2,1
888,doc_1041,3291,11,11,1
4866,doc_1041,3292,0,2,1
888,doc_1041,3292,14,14,1
4867,doc_1041,3293,1,2,1
47,doc_1041,3293,4,4,1
4868,doc_1041,3293,6,7,1
4869,doc_1041,3293,10,11,1
2760,doc_1041,3293,15,16,1
135,doc_1041,3293,18,18,1
4870,doc_1041,3294,0,2,1
888,doc_1041,3294,14,14,1
3119,doc_1041,3296,0,0,1
4500,doc_1041,3296,2,2,1
2669,doc_1041,3296,4,4,1
1318,doc_1041,3296,6,6,1
1463,doc_1041,3296,7,7,1
829,doc_1041,3296,8,8,1
90,doc_1041,3296,10,10,1
455,doc_1041,3296,12,12,1
4871,doc_1041,3296,15,16,1
779,doc_1041,3297,0,2,1
3505,doc_1041,3297,4,5,1
1318,doc_1041,3298,2,2,1
107,doc_1041,3298,3,3,1
1463,doc_1041,3298,4,4,1
472,doc_1041,3299,0,0,1
891,doc_1041,3299,1,1,1
849,doc_1041,3299,2,2,1
175,doc_1041,3299,3,3,1
889,doc_1041,3299,5,5,1
17,doc_1041,3299,8,8,1
985,doc_1041,3299,14,15,1
3119,doc_1041,3300,0,0,1
